id,cityName,categoryName,title,subTitle,thumbnailUrl,currency,startingPrice,published
4264,싱가포르,식사 쿠폰,[즉석가열수프팩] 싱가포르의 수프스푼,,https://res.klook.com/image/upload/activities/ss9nfzbkfpdnlbfe9elm.jpg,KRW,8500,True
4295,싱가포르,식사 쿠폰,싱가포르의 사이공 롤,,https://res.klook.com/image/upload/activities/yy1z7k5sbh67tyyvx5kn.jpg,KRW,16400,True
4304,싱가포르,투어,싱가포르 이순 & 셈바왕 히스토릭 워킹 투어,,https://res.klook.com/image/upload/activities/etprp0lwczyhxfqiqbsc.jpg,KRW,324700,True
4312,싱가포르,액티비티 & 체험,싱가포르 은 주얼리 & 스톤 세팅 원데이 클래스,,https://res.klook.com/image/upload/activities/scqwscdmuop9katt95lp.jpg,KRW,128000,True
4344,싱가포르,액티비티 & 체험,메리마운트 테라리움 원데이 클래스 ,,https://res.klook.com/image/upload/activities/xw2v9cd7dr1rcdxnmkzw.jpg,KRW,58900,True
4364,싱가포르,투어,싱가포르 역사 투어 (차 시음 & 디너 포함) ,,https://res.klook.com/image/upload/activities/bavqdwscxya4gs7xxlrt.jpg,KRW,108800,True
4372,싱가포르,투어,싱가포르 센트럴 & 이스트 코스트 푸드 투어,,https://res.klook.com/image/upload/activities/soqrhacj9rysgrplyt3f.jpg,KRW,127600,True
4385,싱가포르,액티비티 & 체험,DIY 가죽 참 키트 (싱가포르 내 무료 배송) ,,https://res.klook.com/image/upload/activities/aflhzqztvyofzin0ox6b.jpg,KRW,25400,True
4413,싱가포르,식사 쿠폰,[배달] 싱가포르의 Hook Coffee,,https://res.klook.com/image/upload/activities/m4mu8yk0u3mt9jj0cdln.jpg,KRW,79300,True
4417,싱가포르,액티비티 & 체험,테라리움 DIY 키트 또는 원데이 클래스 (푸난점 / 그레이트 월드 시티점) ,,https://res.klook.com/image/upload/activities/za5ydyjzwasqdno97nvc.jpg,KRW,32500,True
4435,싱가포르,공공 이동 서비스 (API 미연동),싱가포르 - 바탐/탄중 피낭 페리 티켓 by Sindo Ferry,,https://res.klook.com/image/upload/activities/sq63yds4qyszbxu5yf3j.jpg,KRW,46200,True
