id,cityName,categoryName,title,subTitle,thumbnailUrl,currency,startingPrice,published
18381,다낭,액티비티 & 체험,다낭 템테이션 프렌치 레스토랑에서 식사를 즐겨보세요.,,https://res.klook.com/image/upload/activities/txuoors2shhvfh7euef0.jpg,KRW,120700,True
19328,호이안,투어,다낭 출발 호이안 & 목각 예술 워크샵 개인 당일 투어,,https://res.klook.com/image/upload/activities/mdbgjp9ngo1t20lfqgdh.jpg,KRW,72400,True
19382,다낭,차량투어 - (API 미연동),"한국어 가능 운전기사와 함께하는 다낭 프라이빗 차량 대절: 바나힐, 호이안, 후에 ","다낭에서 바나, 호이안, 후에까지 한국어 운전자가 있는 렌터카 서비스",https://res.klook.com/image/upload/activities/u91eofa74msxlplg747y.jpg,KRW,66900,True
19733,다낭,투어,"다낭 시골 마을에서 쿠킹, 사이클링, 깨끗한 물 체험",,https://res.klook.com/image/upload/activities/hdvtjmhzzbfhvyd2ntrh.jpg,KRW,95200,True
20068,호이안,액티비티 & 체험,호이안/다낭 출발 ATV 쿼드 바이크 어드벤처,,https://res.klook.com/image/upload/activities/gv8asrl4jezdfttvq6g4.jpg,KRW,102500,True
20118,호이안,투어,다낭 참섬 해적 호핑 투어 (한국인 가이드),,https://res.klook.com/image/upload/activities/xqvqbxr1urvu7jbtxvmy.jpg,KRW,127500,True
20124,다낭,투어,다낭 후에 투어 ,,https://res.klook.com/image/upload/activities/mhl2wripmd6cv4ribsuw.jpg,KRW,96800,True
20226,다낭,투어,다낭 & 마이선 보호구역 1일  투어,,https://res.klook.com/image/upload/activities/jay2sph7smh6ybn6qtie.jpg,KRW,84900,True
20327,다낭,투어,다낭 & Ba Na Hills 1일  투어,,https://res.klook.com/image/upload/activities/f9jho0ef0nwj4shx7wif.jpg,KRW,114700,True
20360,다낭,투어,다낭 씨푸드 체크아웃 투어 (한국어 가이드),,https://res.klook.com/image/upload/activities/ewhrafjtfljwlludzpmv.jpg,KRW,96700,True
20749,다낭,투어,다낭 아오자이 시티투어,,https://res.klook.com/image/upload/activities/qkdr5kpmfycqzr4iwyty.jpg,KRW,42800,True
21794,하노이,공공 이동 서비스 (API 미연동),하노이 - 다낭/호이안 슬리핑 버스 (HK Buslines),하노이 구시가지에서 무료 호텔 픽업 및 드롭오프. 사무실은 도심에 있어 탑승에 편리합니다.,https://res.klook.com/image/upload/activities/rynj6sjpqigrrishllru.jpg,KRW,49200,True
